User Name,Number of Tweet,Number of Retweet,Average Length of Tweets,Standard Deviation of Length of Tweets,Average Number of Post Containing URLs,Number of Words Per Tweet,Number of Digits Per Tweet,Retweet Ratio,Hashtag Ratio,Mention Ratio,URL Ratio,Unique Mention Ratio,Unique Post Ratio,Mean of Like Count,Mean of Quote Count,Mean of Reply Count,Mean of Retweet Count,Number of Unique Source,Source Ratio,Number of Post Per Day,Tweet Similarity,Maximum Time Interval Between Post,Minimum Time Interval Between Post,Mean of Time Between Post,Standard Deviation of Time Interval Between Post,Idle Hours,Maximum Time Interval Between Retweets,Minimum Time Interval Between Retweets,Mean of Time Between Retweets,Standard Deviation of Time Interval Between Retweets,Maximum Time Interval Between Tweets,Minimum Time Interval Between Tweets,Mean of Time Between Tweets,Standard Deviation of Time Interval Between Tweets,Post Time Pattern,Followers Count,Following Count,Listed Count,Protected,Verified,Length of Description,Followers Ratio,Profile Image,Age of Account in Days,Listed Count Ratio,Reputation,Burstiness,Class
gAAAAABlHALRJiwdRUegtqicQgMS-VA_HBy_JlaTyxfaOprcEiOa1uk8cumGFiuEh7AFVdwGthEXfvbYfWXMn0oahqlAQIpWmQ==,0,1,0.0,0.0,0.0,22,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24,129,0,0,0,0,0.1860465116,1,3822,0.0,0.1568627451,1.0,0
gAAAAABlHALRi5fSk2o1JNVVu9OtA97XW6fGUHu2oLnn7IjWOqC2hfgYwEpr4zgb5-W4xErTrNC0DT6DqTOcdklQwo6VJSwMRw==,0,1,0.0,0.0,0.0,27,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6380.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,58,1055,2,0,0,74,0.05497630332,1,2017,0.0009915716411,0.0521114106,1.0,0
gAAAAABlHALR_A-MBkRMSoqJaJoAPYruXAR9s7w2yPdO47CQzo04pMAgyUZLC98QUGp5chbk4pLlLhzqtiQUQUEIedDb12MkwA==,0,1,0.0,0.0,0.0,17,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,68,636,1,0,0,92,0.106918239,1,3736,0.0002676659529,0.09659090909,1.0,0
gAAAAABlHALRZ47miifgVjF6ElONd7tF-JPQIvqAvWIQYt5j8-81sizMJgJIBHQHj4RQ6uFw5-nrbDap9X9ibtDO6ioxk5XHgg==,0,2,0.0,0.0,0.0,39,5.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,1,0.0005081300813,1.0,1.0,604659,604659,604659.0,0.0,167.9608333,604659,604659,604659.0,0.0,0,0,0.0,0.0,0.0,12,86,0,0,0,22,0.1395348837,1,484,0.0,0.1224489796,0.0,0
gAAAAABlHALRLveZHGMoPErZS8K7R3LIglsQD-KWmQi8BdkZxnoJ7EvExjPAKCkS2r6vPwJYY4umhJwi_5XHuRS1sjpGcUNvrQ==,0,11,0.0,0.0,0.1818181818,202,1.545454545,1.0,1.272727273,2.454545455,0.1818181818,1.727272727,1.0,0.0,0.0,0.0,74.81818182,1,0.0005081300813,1.0,0.0,15339876,332563,3992337.6,4897932.141,11089.82667,15339876,332563,3992337.6,4897932.141,0,0,0.0,0.0,3.321928095,333,1275,82,0,0,76,0.2611764706,1,4188,0.01957975167,0.2070895522,1.999999667,0
gAAAAABlHALRh101ShiZHTo2UKmI-Nn_GSaG2rjsJftgfiuDMFyRiUTM_zWiiHrRvsqdrz6VxKv4vsMHorFc4IM-pswdoSbfHA==,0,1,0.0,0.0,0.0,20,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24,265,1,0,0,0,0.09056603774,1,2792,0.0003581661891,0.0830449827,1.0,0
gAAAAABlHALRFg-c3TVf4nBhkVIcJmSSbdNQ4DWIWlrEwq5isAEdnU-05D11Kj2PeFz9sPMejxXZth0vgEaQTavKAw6D6RRi6g==,0,1,0.0,0.0,0.0,16,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,322,2486,8,0,0,174,0.1295253419,1,2153,0.003715745471,0.1146723647,1.0,0
gAAAAABlHALRNBXm0AaA3MY8cuZykbZkLlKmy1u4TQ-1d6tRaCZ7WCCzpLN2C-Sjyu2M7mGQdnBut9t6u4epGV7245146kVpEA==,0,1,0.0,0.0,0.0,23,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,24.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2051,4993,5,0,0,23,0.4107750851,1,1936,0.002582644628,0.2911697899,1.0,0
gAAAAABlHALRd0nKbsoCY2LT_vQXgW2A4P_llOKS2V7_cYSc9NXa0-sxVLeLFEADBUrWPD4oN0mCZ5V1BSgLpw8ftckc3de7bQ==,0,1,0.0,0.0,0.0,23,6.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133,704,0,0,0,154,0.1889204545,1,1122,0.0,0.1589008363,1.0,0
gAAAAABlHALRUnDDyy4T-KYoBVI7wC0PUinLKtlzyqXYD55Xt6ZEEsfqcThW5Ujm_CzqVuCwD4OTyOEX52F3oQzX1WJUpW0kBA==,0,1,0.0,0.0,0.0,20,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6,140,0,0,0,0,0.04285714286,1,357,0.0,0.04109589041,1.0,0
gAAAAABlHALRf6YgsgsasGsH9EwGGs_WUw5uCGZ9-gp-fu9yffxDPzqSRQOMgtBgk9feDuXw6wYZucqXf48cvvvC20gzYpBlqA==,0,1,0.0,0.0,0.0,25,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,80.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40,255,1,0,0,16,0.1568627451,1,2649,0.0003775009438,0.1355932203,1.0,0
gAAAAABlHALR23WC47HXI2BVU7SJE1AEPcDF6hKkSSwGfzcYH6wDxkxahZw0pjhCr-V_ROtNT5rqjU-XQJg7pIdwJP20V9b2eQ==,0,1,0.0,0.0,0.0,19,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,82.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1537,4996,11,0,0,91,0.3076461169,1,3063,0.003591250408,0.2352671055,1.0,0
gAAAAABlHALR9-38dF9r39XTVtG405SD6KxdWmR2_8ZWCPXnz2-IB79baTP7g-92Ed2IFEKOeDZQRv2v8Be5Gl9yj5X-WmtJ4A==,0,1,0.0,0.0,0.0,20,8.0,1.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,267.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,460,1662,0,0,0,36,0.2767749699,1,944,0.0,0.2167766258,1.0,0
gAAAAABlHALR8CxKGANapKxlzVAKVAclbe0pA1SqqWZXCgb8eCwK6CPXuMKtroANvDC2TnkSPt__Z6nGT6V-pGWTIDF8y_Z1Qg==,0,1,0.0,0.0,0.0,22,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,36.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,496,1350,1,0,0,128,0.3674074074,1,3374,0.0002963841138,0.2686890574,1.0,0
gAAAAABlHALRwkQjOKBP1TLgXKYLHvuBnVg7syuRGRjXgoSfBok0e7ikhx1eMW4sr-wuS5Iphpn292VYoE9w995bRGseAgOwDg==,0,1,0.0,0.0,0.0,25,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,15.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42,320,9,0,0,4,0.13125,1,1523,0.005909389363,0.1160220994,1.0,0
gAAAAABlHALRu7nB6Bp8SQwSh_aYHc0lzkGxPru_X2XvN0_KPBDym72yZ43sv-Z_gJjI03Uj8E4p6wBa_SUNTcQtrTTx_qFdwg==,0,5,0.0,0.0,0.4,81,1.8,1.0,3.2,1.4,0.4,0.6,1.0,0.0,0.0,0.0,24.6,2,0.001016260163,1.0,0.0,12957483,920465,4879323.5,5486037.289,5421.470556,12957483,920465,4879323.5,5486037.289,0,0,0.0,0.0,2.0,2456,4996,372,0,0,154,0.4915932746,1,4805,0.07741935484,0.3295759528,1.999999676,0
gAAAAABlHALRxKtoxeGzKEsywUxcNIv1ZsjWf-BkiFFY-hQEbp4ERQ15XMvsOgy1kZg_9WldISjtPvJiUOs4J349JjZlqYaB9w==,0,1,0.0,0.0,0.0,25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,814.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51,247,0,0,0,48,0.2064777328,1,3065,0.0,0.1711409396,1.0,0
gAAAAABlHALRj1dCqlBkEHAbhRoWf_51qW7akdMhkBNOyAvbHL-M6TgoHB9zE-JWt6Wlb24C4fgsb_ZI7lDpF06ZdZGKGc3VBw==,0,1,0.0,0.0,0.0,23,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,64.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6,28,0,0,0,19,0.2142857143,1,1267,0.0,0.1764705882,1.0,0
gAAAAABlHALRKbcSIdII1o-cijkOpLd9QSB0wLS3fbVBZqwRgFeKjcOeaQzOAITreCW8Mp-MrBQFEyRjQxhUutxL80Mo5l3YvA==,1,4,237.0,0.0,0.2,80,0.2,0.8,7.2,0.8,0.2,0.0,0.2,0.2,0.0,0.2,6.0,1,0.0005081300813,1.0,0.3,9425542,874145,5515845.75,3815161.257,6128.7175,9425542,4069758,6771697.667,2678215.905,0,0,0.0,0.0,2.0,1620,5002,170,0,0,159,0.3238704518,1,2643,0.06432084752,0.2446390818,1.999999242,0
gAAAAABlHALREiS8ViLzz6u3fGZinWdZ_lknyxDwvcZmS2UxdGDyZawbtqKOHp6f5RQ-faedTcYTITyT-zVC4gzcUed9BM710A==,0,1,0.0,0.0,0.0,23,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1848,4924,8,0,0,67,0.3753046304,1,681,0.01174743025,0.2728883639,1.0,0
gAAAAABlHALRncQNtFio3xLwKsBGdVRbzJ8jaXle49EhZU-GyT7BnfXBCGM_JM1iW9GssV9zRo-iXrPwSt2pD2py4994C7D3Xw==,0,1,0.0,0.0,0.0,23,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,221.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,278,832,15,0,0,0,0.3341346154,1,2340,0.00641025641,0.2504504505,1.0,0
gAAAAABlHALRBpwrgJqX6BvnzkNeoXByFuSFjQU7suQExmwuCmbFba9QmmfjzApvX3HCdYBSzVAP-4aq9qVD-lIb2qRD2I5ytQ==,0,1,0.0,0.0,0.0,24,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,810.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39,427,1,0,0,0,0.09133489461,1,3372,0.0002965599051,0.08369098712,1.0,0
gAAAAABlHALRRvfMsJRTQAVHDtNYYEsIG9-Yh8aYJt7JJOgmSmy4wCrxc_KqIGYS4PvANeYI0habRIPIG_OPyPCbwfyuhRqFNQ==,1,0,156.0,0.0,0.0,27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,734,1852,22,0,0,153,0.3963282937,1,4683,0.004697843263,0.2838360402,1.0,0
gAAAAABlHALRYShUj8TuJ4RV3acnoz7yu95eRE2_piq1tIMmBydw7hZAnuzfS3lJLOIMr7O_pJo3TCk5bMEruS4Dpy7DQwRA5Q==,1,0,55.0,0.0,0.0,8,8.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,233,568,0,0,0,44,0.4102112676,1,4264,0.0,0.290886392,1.0,0
gAAAAABlHALR7UAlGM-fEYAuW1IXfve026GUPY9FI4bv3cXkWJyRqhe0TPh2gBttlaFhTaRhh65C0MF1Jp2tkXky9H2I5UgO8w==,0,1,0.0,0.0,0.0,22,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,211.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,120,1167,2,0,0,66,0.1028277635,1,1204,0.001661129568,0.09324009324,1.0,0
gAAAAABlHALR1vh8woupMDQmNDjLpFSL0vwPKvgwndmPjE_fVw1LtPJcyP6bu1SxJMM8ilMYLIC9uGNsVC5P2r-jM09MkW3hhw==,1,0,150.0,0.0,0.0,16,0.0,0.0,2.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51,1598,2,0,0,91,0.03191489362,1,1889,0.001058761249,0.03092783505,1.0,0
gAAAAABlHALRRwqvRF6LjndDHWFXNyl4L_PmvIRf0wvvUGxDopZZdPrf2MgR2JvClwAqnfzk6wRU5X9bKPX1tcNDwNewNggSbA==,0,3,0.0,0.0,0.3333333333,67,2.333333333,1.0,0.0,1.0,0.6666666667,0.3333333333,0.3333333333,0.0,0.0,0.0,74.0,2,0.001016260163,1.0,0.3333333333,472966,193632,333299.0,197518.9656,185.1661111,472966,193632,333299.0,197518.9656,0,0,0.0,0.0,1.0,566,873,39,0,0,29,0.6483390607,1,500,0.078,0.3933287005,1.999982914,0
gAAAAABlHALRUC4WUiHDVo9GxHYHPdNs1bYs5flXLo4R95AldKewcpP5jMWRk438s7GoTZi8F8O-Z7eRM3HX09RIlryxz_MHyw==,0,1,0.0,0.0,0.0,27,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6384.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,94,157,2,0,0,63,0.5987261146,1,4631,0.0004318721658,0.374501992,1.0,0
gAAAAABlHALRoBDC9tZxqFGwj9qDUs9u7uzdxiLV-kVM2a8SEp2T82y5-HR_3UmeA1ad_HizqXIjJ9b9xTMm3MbruLbft6OIHg==,0,1,0.0,0.0,0.0,22,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,178,690,1,0,0,46,0.2579710145,1,2602,0.000384319754,0.2050691244,1.0,0
gAAAAABlHALRV-dYlhr_9viyNai20buqZmqtOkMORhtgoEDOs30mbhQwqMS7sjXaH0J1Up7JwdiG-qTZa6sZ6JwM7QpuNsCoKg==,0,1,0.0,0.0,0.0,23,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,464,765,11,0,0,91,0.6065359477,1,4149,0.002651241263,0.3775427177,1.0,0
gAAAAABlHALRJkfyYPP8j6KZ8p2FBTYhGrvOsucnfRRhegk5_pRKixPH6i-AIuwTohhKCrO2iFyNiYT1N8YcCVpL-KD5BpcjEg==,0,1,0.0,0.0,0.0,22,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,107.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,113,1089,0,0,0,28,0.1037649219,1,3333,0.0,0.09400998336,1.0,0
gAAAAABlHALRaDUIyQBNF-3RzdN2KH0jN5Fspa6_rWQra5aPGRh4Sic2tFz2TqY9Ugld87IoXMZiYtuUbpdHniEzkTIIv_NAlA==,0,1,0.0,0.0,0.0,20,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,142.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,179,2132,2,0,0,42,0.0839587242,1,3712,0.0005387931034,0.07745564691,1.0,0
gAAAAABlHALRdJgSzQ3IdC8htxU1cQWRySBegAiN0eTffo_htPECu6vhfOhb5ACw0AXb8WKCnGf3sT0iS00ClEkjbfEVLgvhEA==,0,1,0.0,0.0,0.0,20,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4,45,0,0,0,0,0.08888888889,1,321,0.0,0.08163265306,1.0,0
gAAAAABlHALRT4xJhtVAKuYdceiFiDxocjyK9OXjfKKMU1opDJUSJdqsxk4PHFb7EG1H-wRwNtGprNOD5eRYAw4Rsn1AFEhCjg==,0,1,0.0,0.0,0.0,24,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,193.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,453,1298,0,0,0,89,0.3489984592,1,590,0.0,0.258709309,1.0,0
gAAAAABlHALR7cibOG51GRzwYZYdFMqwc2TAjC7wDXJVIAXEchXVgLHlkTk-FwC5P1kEmFquSXOFxlD-SyTM4Uo1XCwP87uryg==,0,1,0.0,0.0,0.0,12,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,247,3215,10,0,0,160,0.0768273717,1,3742,0.002672367718,0.07134604275,1.0,0
gAAAAABlHALRHYCQyfwdsdiBiPx02_LKGcT2UW7fl892-y5WoPwrdF5qaML28ygCagEXhG36v2AIofFtxtuBguvFn88H-L0e3Q==,0,1,0.0,0.0,0.0,20,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,49,85,1,0,0,42,0.5764705882,1,4295,0.0002328288708,0.3656716418,1.0,0
gAAAAABlHALRPWrLspGqsUoaM4b4CoAd9UvNejqjof2MimdLsMLxavllPP9hXotdRQSgqEiqeAW63TrEAWMCgXACSlAcZcz68g==,0,4,0.0,0.0,0.25,61,1.75,1.0,3.75,1.0,0.5,0.25,1.0,0.0,0.0,0.0,19.5,1,0.0005081300813,1.333333333,0.0,392361,50394,194182.3333,177353.0055,161.8186111,392361,50394,194182.3333,177353.0055,0,0,0.0,0.0,1.584962501,457,3511,1,0,0,48,0.1301623469,1,552,0.001811594203,0.115171371,1.999987653,0
gAAAAABlHALRTxWlGG81T7CYTahe3ZRVuxsB9oXzJsqB14F_l25zYq-MkUEozq0AFymppJpAhHeyCUJRxTvR4JSa7sSGjcwRVA==,0,1,0.0,0.0,0.0,23,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,107,182,1,0,0,0,0.5879120879,1,2933,0.000340947835,0.3702422145,1.0,0
gAAAAABlHALRhz3MzZgZYxcCFJ7GsvFsOwhQqny3N1q6zcZ0RxCdgnRheIrTUrK-GmJ3cOPe0z-5QHw3pu2xfHAVbE_DvWslOg==,0,2,0.0,0.0,0.0,40,2.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,617.0,1,0.0005081300813,1.0,0.0,8032508,8032508,8032508.0,0.0,2231.252222,8032508,8032508,8032508.0,0.0,0,0,0.0,0.0,0.0,19,91,0,0,0,0,0.2087912088,1,698,0.0,0.1727272727,0.0,0
gAAAAABlHALR7LF_3WHFtHfBin8e58Wqi_o1R42LyfcM8lUobqGE3uL1enYF4VVeddBicuFHqxIU64JvP8hdLxhGkmDfoJYcVA==,0,1,0.0,0.0,0.0,27,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6384.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,113,642,0,0,0,156,0.1760124611,1,460,0.0,0.1496688742,1.0,0
gAAAAABlHALRa2DD-_U51BgZYB6DxkNiqKv9gCgF4XVIATjH2GeqIoiAlx7iDP4aNsB1SN4nc0BChFbVMPfbod08XPFuC4IIGw==,0,1,0.0,0.0,0.0,22,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1305,4284,11,0,0,137,0.3046218487,1,2433,0.004521167283,0.2334943639,1.0,0
gAAAAABlHALRZWC1sKpcUExvRPw-3GsrOP8mmMkAyfX22rPOxVWx4R1iAud706nHB9ArgUnqtrJHOSazh91Tj8qfV1D3eF9h7Q==,1,1,165.0,0.0,0.0,38,1.0,0.5,2.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,174.5,1,0.0005081300813,1.0,0.0,585201,585201,585201.0,0.0,162.5558333,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65,811,3,0,0,119,0.08014796547,1,4670,0.0006423982869,0.07420091324,0.0,0
gAAAAABlHALRtKdwhWYwujxbbQFBpqOSjslaDDoWb113dTgWsJssD-iYwxhJs12ZivVKwZyP6HVvJM6KnR2yqRU-AVX7SJc4ag==,0,1,0.0,0.0,0.0,23,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21,35,0,0,0,94,0.6,1,844,0.0,0.375,1.0,0
gAAAAABlHALRAANlfV5boSBdNusQmw441INp5FfpQe7uRDk5P9a3VtNKi7vhw1bz0ySb4vlhJ3E7xJtkTQnZJZKkNdvSCez_Fg==,0,1,0.0,0.0,0.0,21,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16,156,0,0,0,17,0.1025641026,1,1396,0.0,0.09302325581,1.0,0
gAAAAABlHALRSQkICWHgBqfvLV5p2fqP63YKFkyYeVbj4NvMXXjsbz4xtZhnv42NEmnjsKVLFihUOYMwe8euNts-vgPBQ0fWxw==,0,1,0.0,0.0,0.0,24,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,58.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17,74,0,0,0,0,0.2297297297,1,3727,0.0,0.1868131868,1.0,0
gAAAAABlHALRAVfWZbZqErn5Zdu73VkPzWJ0dOXQgI5tVHPRG7TXf2y6FgMCdLEpMDmdo-B6nwuJ6RqR_brctwibbHXzUXP5sw==,0,1,0.0,0.0,0.0,17,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,247,494,0,0,0,72,0.5,1,562,0.0,0.3333333333,1.0,0
gAAAAABlHALRifKOw-F1WTXNAydhy4r8R8KKowr9e3koVb1Pe0OyCtY_GGaKbnYcaQBAfVDSiKb0g3J5eN2XAgtqoOt0I54KJg==,0,1,0.0,0.0,0.0,20,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,115,487,1,0,0,127,0.2361396304,1,3016,0.0003315649867,0.1910299003,1.0,0
gAAAAABlHALRYWXIem9t-qRApNM73zYiHYnFAewkLj4pNmClLOzgmXW4Ue2Kluv0D5gujEBwzDqAEZsBGP-o1LZzvJUzIWhQgQ==,0,1,0.0,0.0,0.0,27,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6384.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42,194,0,0,0,93,0.2164948454,1,661,0.0,0.1779661017,1.0,0
gAAAAABlHALRz7u4gU5-_NLHAkGR3BnHgPncsN2YJ96V9gdTWHZqVeRHmLSMX4rDXGznrNDgC8-qyNp4Zi4TyL0XQtAyxr9FZw==,0,1,0.0,0.0,0.0,21,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47,131,0,0,0,85,0.358778626,1,524,0.0,0.2640449438,1.0,0
gAAAAABlHALRk1Lk_icIsjgz88LMpXL71vS_IcQA3RzFtuUqpHbijlXAjE7pdvxnAh6orNXVYAJy5tOYPvMXMEfY24PQBT4MAQ==,0,1,0.0,0.0,0.0,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,54.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,115,492,0,0,0,160,0.2337398374,1,2941,0.0,0.1894563427,1.0,0
gAAAAABlHALRW0hTMjE6GcSDevivpU2eWpd6NaCl8oD1CqxVobftdSPccM1egvYkoR3FGx1QjvV_zIdEPnEAFcYT_OwgPVpA5w==,0,1,0.0,0.0,0.0,19,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1,0.0005081300813,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21,32,0,0,0,160,0.65625,1,357,0.0,0.3962264151,1.0,1
